标题,品牌,城市,价格,新车价格,首付,里程,年份,排放标准
奔驰EQC 2019款 400 4MATIC,奔驰,,.,.,0.0, .,2019,N/A
捷豹F-PACE 2019款 2.0T 四驱R-Sport运动版,捷豹,武汉,.,.,0.0, .,2019,N/A
雪铁龙C4L 2016款 1.6T 自动旗舰型,雪铁龙,合肥,.,.,0.0, ,2016,N/A
奔驰EQC 2020款 350 4MATIC,奔驰,镇江,.,.,0.0, .,2020,N/A
途锐 2013款 3.0TSI X 十周年限量版,大众,沙,.,.,0.0, .,2013,N/A
Yeti(进口) 2013款 1.8T DSG尊贵版,斯柯达,,.,.,0.0, .,2013,N/A
景逸X5 2015款 1.6L 手动尊贵型,东风风行,,.,.,0.0, .,2015,N/A
秦DM 2017款 1.5T 尊贵型,比亚迪,包,.,.,0.0, .,2017,N/A
Polestar 2 2020款 首发版,Polestar极星,广州,.,.,0.0, .,2020,N/A
蔚来ES6 2020款 600KM 运动版,蔚来,,.,.,0.0, .,2020,N/A
猎豹CS10 2016款 2.0T 手动卓越型,猎豹汽车,沈阳,.,.,0.0, .,2016,N/A
奔驰EQC 2020款 350 4MATIC,奔驰,郑州,.,.,0.0, .,2020,N/A
飞驰 2012款 6.0T 限量版,宾利,,.,.,0.0, ,2012,N/A
Polestar 2 2020款 首发版,Polestar极星,苏州,.,.,0.0, .,2020,N/A
微蓝6 PHEV 2020款 互联智享型,别克,杭州,.,.,0.0, .,2020,N/A
奥迪Q7 2014款 35 TFSI 运动型,奥迪,庆,.,.,0.0, ,2014,N/A
Levante 2016款 3.0T Levante S,玛莎拉蒂,州,.,.,0.0, .,2016,N/A
Levante 2016款 3.0T Levante S,玛莎拉蒂,常州,46.88万,143.88万,0.0, 7.20万公里,2016,N/A
沃尔沃XC60(进口) 2014款 T6 AWD个性运动版,沃尔沃,北京,7.98万,66.99万,0.0, 17.40万公里,2014,N/A
捷豹XJ 2013款 XJL 2.0T 典雅商务版,捷豹,晋中,10.80万,89.80万,0.0, 18万公里,2013,N/A
众泰T600 2015款 2.0T DCT豪华型,众泰,梅州,2.38万,11.58万,0.0, 6.47万公里,2015,N/A
捷豹F-PACE 2016款 2.0T 两驱R-Sport运动版,捷豹,武汉,15.38万,62.80万,0.0, 6.60万公里,2016,N/A
奥迪e-tron(进口) 2019款 55 quattro 时尚型,奥迪,郑州,22.78万,69.28万,0.0, 5.60万公里,2019,N/A
Stelvio斯坦维 2017款 2.0T 200HP 豪华版,阿尔法·罗密欧,成都,13.98万,42.68万,0.0, 6万公里,2017,N/A
科雷傲(进口) 2014款 改款 2.0L 两驱时尚版,雷诺,合肥,4.58万,22.28万,0.0, 6.71万公里,2014,N/A
宝马i3(进口) 2018款 豪华型,宝马,邯郸,8.38万,33.98万,0.0, 7.80万公里,2018,N/A
酷威 2013款 2.4L 两驱尊尚版,道奇,合肥,4.76万,29.19万,0.0, 12.63万公里,2013,N/A
标致408 2016款 1.6T 自动豪华版,标致,武汉,4.00万,16.17万,0.0, 8.70万公里,2016,N/A
宋DM 2017款 1.5TID 全时四驱豪华型,比亚迪,深圳,5.30万,21.59万,0.0, 9.30万公里,2017,N/A
众泰T600 2015款 2.0T DCT豪华型,众泰,惠州,2.38万,11.58万,0.0, 7.20万公里,2015,N/A
唐DM-i 2015款 DM 2.0T 四驱旗舰型,比亚迪,济宁,4.68万,27.98万,0.0, 8.85万公里,2015,N/A
捷豹F-PACE 2016款 2.0T 两驱都市尊享版,捷豹,广州,13.68万,54.80万,0.0, 11.30万公里,2016,N/A
雪铁龙C5 2011款 2.3L 自动尊驭型,雪铁龙,武汉,2.58万,20.49万,0.0, 10.40万公里,2011,N/A
奔驰E级(进口) 2011款 E 260 CGI Coupe,奔驰,温州,7.80万,61.80万,0.0, 7万公里,2011,N/A
标致308 2013款 1.6L 手动风尚型,标致,西安,1.88万,11.39万,0.0, 9.25万公里,2013,N/A
凯越 2011款 1.6LE-MT,别克,南京,1.35万,10.79万,0.0, 9.90万公里,2011,N/A
林肯MKX 2015款 2.0T 四驱尊雅版,林肯,武汉,12.38万,49.98万,0.0, 7万公里,2015,N/A
林肯MKC 2017款 2.0T 四驱尊雅版,林肯,石家庄,10.88万,37.38万,0.0, 4万公里,2017,N/A
凯迪拉克XTS 2017款 28T 豪华型,凯迪拉克,广州,11.90万,40.99万,0.0, 5.60万公里,2017,N/A
红旗HS7 2021款 3.0T 自动四驱智联旗畅版,红旗,天津,18.98万,41.58万,0.0, 1.59万公里,2021,N/A
标致3008 2013款 1.6THP 自动至尚版,标致,北京,3.60万,21.47万,0.0, 7.80万公里,2013,N/A
捷豹XJ 2016款 XJL 3.0 SC 四驱璀璨臻藏版,捷豹,哈尔滨,31.88万,127.80万,0.0, 10万公里,2016,N/A
捷豹F-PACE 2018款 2.0T 四驱都市尊享版,捷豹,东莞,16.80万,50.80万,0.0, 6.90万公里,2018,N/A
福克斯 2017款 三厢 EcoBoost 125 自动超能风尚型智行版,福特,佛山,4.68万,14.18万,0.0, 7万公里,2017,N/A
宋DM 2017款 1.5TID 全时四驱豪华型,比亚迪,广州,5.38万,21.59万,0.0, 5.80万公里,2017,N/A
MG6 PHEV 2018款 45T E-DRIVE智驱混动尊享互联网版,名爵,上海,6.31万,16.98万,0.0, 3.46万公里,2018,N/A
君威 2012款 2.0L 豪华版,别克,青岛,3.38万,20.39万,0.0, 7万公里,2012,N/A
北京EU5 2018款 R500 智尚版,北京汽车,济南,5.68万,22.66万,0.0, 11万公里,2018,N/A
荣威RX5 2016款 30T 两驱自动互联网智享版,荣威,镇江,4.18万,16.68万,0.0, 11.50万公里,2016,N/A
奥迪Q3(进口) 2012款 35 TFSI quattro 舒适型,奥迪,重庆,6.38万,37.70万,0.0, 8万公里,2012,N/A
蔚来EC6 2020款 615KM 性能版,蔚来,成都,15.88万,47.60万,0.0, 5.70万公里,2020,N/A
宝马7系 2009款 730Li领先型,宝马,济南,11.80万,92.80万,0.0, 11万公里,2009,N/A
奥迪Q7 2014款 40 TFSI 越野型,奥迪,杭州,14.98万,118.38万,0.0, 12.60万公里,2014,N/A
蔚来EC6 2020款 440KM 性能版,蔚来,广州,16.98万,40.80万,0.0, 3.80万公里,2020,N/A
荣威RX5 eMAX 2019款 500PHEV 智能座舱旗舰版,荣威,杭州,8.98万,21.58万,0.0, 3.60万公里,2019,N/A
捷豹XJ 2018款 XJL 3.0 SC 两驱典雅商务版,捷豹,东莞,29.60万,88.80万,0.0, 6万公里,2018,N/A
捷豹XJ 2014款 XJL 3.0 SC 四驱全景商务版,捷豹,长沙,13.88万,108.80万,0.0, 17万公里,2014,N/A
沃尔沃XC90 2012款 2.5T 北欧豪华版,沃尔沃,北京,7.58万,59.80万,0.0, 10万公里,2012,N/A
奔驰M级 2012款 ML 350 豪华型,奔驰,淮安,12.88万,99.80万,0.0, 15万公里,2012,N/A
领途E行 2018款 舒适型,领途汽车,深圳,2.88万,13.68万,0.0, 5.60万公里,2018,N/A
奥迪Q7 2014款 40 TFSI 运动型,奥迪,北京,18.80万,111.18万,0.0, 11.50万公里,2014,N/A
宝马i3(进口) 2018款 豪华型,宝马,北京,8.58万,33.98万,0.0, 7万公里,2018,N/A
微蓝6 PHEV 2020款 互联智享型,别克,郑州,8.18万,17.83万,0.0, 1.34万公里,2020,N/A
捷豹F-PACE 2016款 2.0T 两驱R-Sport运动版,捷豹,武汉,15.98万,62.80万,0.0, 5万公里,2016,N/A
小鹏G3 2019款 智享版,小鹏汽车,武汉,5.98万,17.78万,0.0, 7.50万公里,2019,N/A
高合HiPhi X 2021款 旗舰版 6座,高合,东莞,28.50万,68.00万,0.0, 3.90万公里,2021,N/A
翼虎 2017款 EcoBoost 245 四驱尊翼型,福特,石家庄,7.98万,27.08万,0.0, 3.80万公里,2017,N/A
途锐 2013款 3.0TSI X 十周年限量版,大众,武汉,11.88万,91.56万,0.0, 12万公里,2013,N/A
奥迪Q2L e-tron 2019款 纯电智享型,奥迪,海口,9.98万,23.73万,0.0, 3.40万公里,2019,N/A
传祺GA6 2016款 235T DCT尊贵版,广汽传祺,兰州,5.50万,16.38万,0.0, 7.35万公里,2016,N/A
唐DM-i 2015款 DM 2.0T 四驱旗舰型,比亚迪,银川,4.88万,27.98万,0.0, 7.20万公里,2015,N/A
英朗 2019款 18T 自动互联旗舰型 国VI,别克,西安,4.88万,14.39万,0.0, 6.94万公里,2019,N/A
卡罗拉双擎E+ 2020款 1.8L 舒适版,丰田,海口,9.98万,21.48万,0.0, 1.20万公里,2020,N/A
宝马X1(进口) 2012款 sDrive18i豪华型,宝马,福州,4.88万,36.70万,0.0, 7万公里,2012,N/A
捷豹F-PACE 2018款  3.0 SC 四驱R-Sport运动版,捷豹,重庆,17.98万,69.80万,0.0, 9.40万公里,2018,N/A
捷豹F-PACE 2018款  3.0 SC 四驱R-Sport运动版,捷豹,武汉,17.98万,69.80万,0.0, 7.50万公里,2018,N/A
凯迪拉克ATS-L 2016款 28T 领先型,凯迪拉克,泉州,11.00万,42.88万,0.0, 6.70万公里,2016,N/A
宝马3系(进口) 2011款 325i敞篷轿跑版,宝马,温州,8.60万,64.50万,0.0, 7万公里,2011,N/A
高合HiPhi X 2021款 旗舰版 6座,高合,佛山,28.78万,68.00万,0.0, 2.50万公里,2021,N/A
标致3008 2015款 1.6THP 自动至尚版,标致,廊坊,4.75万,22.07万,0.0, 7.80万公里,2015,N/A
菲翔 2015款 1.4T 自动劲享版,菲亚特,西安,2.79万,12.88万,0.0, 6.35万公里,2015,N/A
宝马5系GT 2015款 528i 领先型,宝马,深圳,17.68万,68.80万,0.0, 9万公里,2015,N/A
胜达 2013款 2.4L 自动两驱智能型,现代,厦门,4.35万,24.98万,0.0, 8万公里,2013,N/A
昂科拉 2013款 1.4T 自动两驱精英型,别克,福州,2.80万,15.99万,0.0, 9万公里,2013,N/A
高合HiPhi X 2021款 旗舰版 6座,高合,武汉,31.50万,68.00万,0.0, 0.90万公里,2021,N/A
捷豹XFL 2018款 XFL 2.0T 250PS 豪华版,捷豹,武汉,15.58万,45.48万,0.0, 6.60万公里,2018,N/A
红旗HS7 2019款 3.0T 自动四驱智联旗领版,红旗,武汉,15.68万,45.98万,0.0, 4.30万公里,2019,N/A
比亚迪e5 2017款 300 e享型,比亚迪,潍坊,3.50万,19.59万,0.0, 9.10万公里,2017,N/A
大通D90 2017款 2.0T 自动四驱 北极星,上汽大通MAXUS,苏州,9.58万,24.90万,0.0, 1.65万公里,2017,N/A
揽胜极光(进口) 2012款 2.0T 5门耀致版,路虎,南京,8.57万,62.80万,0.0, 9.50万公里,2012,N/A
宝马2系旅行车 2018款 218i 领先型,宝马,西安,9.17万,23.98万,0.0, 3.87万公里,2018,N/A
蔚来EC6 2020款 605KM 运动版,蔚来,南京,14.98万,43.60万,0.0, 5.40万公里,2020,N/A
奔驰EQC 2020款 350 4MATIC,奔驰,镇江,17.18万,49.98万,0.0, 3.30万公里,2020,N/A
奔腾X80 2013款 2.0L 自动舒适型,奔腾,合肥,2.36万,13.38万,0.0, 7.60万公里,2013,N/A
揽胜极光(进口) 2012款 2.0T 5门耀动版,路虎,成都,8.60万,62.80万,0.0, 6万公里,2012,N/A
君越 2013款 2.4L SIDI豪华舒适型,别克,南通,3.78万,27.59万,0.0, 15万公里,2013,N/A
Model 3(进口) 2019款 长续航后驱版,特斯拉,北京,14.38万,42.10万,0.0, 7.70万公里,2019,N/A
Model 3(进口) 2019款 长续航后驱版,特斯拉,北京,.,.,0.0, .,2019,N/A
奥迪Q7 2014款 35 TFSI 运动型,奥迪,济南,.,.,0.0, .,2014,N/A
宝马X1 2013款 xDrive20i X设计套装,宝马,,.,.,0.0, .,2013,N/A
沃尔沃S60 2015款 S60L T5 智驭版,沃尔沃,,.,.,0.0, .,2015,N/A
奔腾T99 2019款 20TD 自动旗舰型,奔腾,春,.,.,0.0, .,2019,N/A
英朗 2019款 18T 自动互联旗舰型 国VI,别克,佛,.,.,0.0, .,2019,N/A
风行CM7 2018款 2.0T 自动豪华型,东风风行,南京,.,.,0.0, .,2018,N/A
捷豹F-PACE 2018款 2.0T 四驱都市尊享版,捷豹,武汉,.,.,0.0, .,2018,N/A
奔驰R级 2011款 R 300 L 商务型,奔驰,南宁,.,.,0.0, .,2011,N/A
秦DM 2017款 1.5T 尊贵型,比亚迪,深圳,.,.,0.0, ,2017,N/A
奥迪Q7 2014款 35 TFSI 进取型,奥迪,,.,.,0.0, .,2014,N/A
揽胜极光(进口) 2013款 2.0T 5门耀动版,路虎,武汉,.,.,0.0, ,2013,N/A
奔驰EQC 2019款 400 4MATIC,奔驰,宁波,.,.,0.0, .,2019,N/A
奔驰EQC 2020款 350 4MATIC,奔驰,庆,.,.,0.0, .,2020,N/A
奔驰EQS 2022款 EQS 450+ 先锋版,奔驰,杭州,.,.,0.0, .,2022,N/A
君威 2015款 1.6T 领先技术型,别克,合肥,.,.,0.0, .,2015,N/A
帕萨特PHEV 2019款 430PHEV 混动精英版,大众,武汉,.,.,0.0, .,2019,N/A
红旗H7 2017款 2.0T 豪华型,红旗,,.,.,0.0, ,2017,N/A
指南者(进口) 2013款 2.4L 四驱豪华版,Jeep,连,.,.,0.0, ,2013,N/A
揽胜极光(进口) 2014款 2.0T 5门耀动版,路虎,南京,.,.,0.0, .,2014,N/A
福克斯 2015款 三厢 EcoBoost 125 手动超能风尚型,福特,威,.,.,0.0, .,2015,N/A
捷豹XF 2014款 XF 2.0T 豪华版,捷豹,柳州,.,.,0.0, .,2014,N/A
自由光 2016款 2.4L 领先智能版,Jeep,,.,.,0.0, .,2016,N/A
奔驰EQC 2020款 350 4MATIC,奔驰,庆,.,.,0.0, .,2020,N/A
高合HiPhi X 2021款 旗舰版 6座,高合,武汉,.,.,0.0, ,2021,N/A
捷豹XF 2012款 XF 3.0L V6豪华版,捷豹,苏州,.,.,0.0, .,2012,N/A
宝马5系GT 2013款 535i 典雅型,宝马,温州,.,.,0.0, ,2013,N/A
瑞风M6 2018款 2.0T 尊贵型,江汽集团,,.,.,0.0, .,2018,N/A
宝马1系(进口) 2013款 改款 116i 都市型,宝马,合肥,.,.,0.0, .,2013,N/A
揽胜极光 2015款 2.0T 五门智耀版,路虎,赣州,.,.,0.0, .,2015,N/A
宝马5系(进口) 2013款 535i 领先运动型,宝马,,.,.,0.0, .,2013,N/A
宝马1系(进口) 2013款 改款 116i 都市型,宝马,杭州,.,.,0.0, .,2013,N/A
宝马i3(进口) 2019款 快充版,宝马,庆,.,.,0.0, .,2019,N/A
神行者2 2013款 2.0T Si4 SE汽油版,路虎,合肥,.,.,0.0, .,2013,N/A
福克斯 2012款 两厢 2.0L 自动豪华运动型,福特,庆,.,.,0.0, .,2012,N/A
捷豹XJ 2013款 XJL 3.0 SC 全景商务版,捷豹,,.,.,0.0, ,2013,N/A
奔驰EQS 2022款 EQS 580 4MATIC ,奔驰,杭州,.,.,0.0, .,2022,N/A
宝马3系 2011款 325i 时尚型,宝马,,.,.,0.0, .,2011,N/A
标致3008 2016款 1.6THP 自动潮流版,标致,石庄,.,.,0.0, ,2016,N/A
神行者2 2014款 2.0T Si4 SE汽油版,路虎,深圳,.,.,0.0, .,2014,N/A
途锐 2013款 3.0TSI X 十周年限量版,大众,石家庄,12.88万,91.56万,0.0, 18.80万公里,2013,N/A
沃尔沃XC60 2017款 T5 智进升级版,沃尔沃,合肥,11.58万,37.89万,0.0, 5.37万公里,2017,N/A
途锐 2013款 3.0TSI X 十周年限量版,大众,深圳,16.80万,91.56万,0.0, 13万公里,2013,N/A
大切诺基(进口) 2017款 3.6L 旗舰尊耀版,Jeep,北京,21.90万,71.49万,0.0, 4.20万公里,2017,N/A
神行者2 2014款 2.0T Si4 SE汽油版,路虎,苏州,7.68万,53.80万,0.0, 11.20万公里,2014,N/A
揽胜极光 2016款 2.0T SE PLUS 智享版,路虎,绍兴,13.18万,49.80万,0.0, 6.22万公里,2016,N/A
楼兰 2011款 3.5L CVT,日产,西安,6.98万,48.88万,0.0, 8.70万公里,2011,N/A
高尔夫(进口) 2012款 1.4TSI 豪华敞篷版,大众,苏州,6.95万,37.98万,0.0, 4.98万公里,2012,N/A
Stelvio斯坦维 2017款 2.0T 200HP 豪华版,阿尔法·罗密欧,成都,15.00万,42.68万,0.0, 5万公里,2017,N/A
标致3008 2013款 2.0L 自动潮流版,标致,杭州,3.48万,18.67万,0.0, 7.03万公里,2013,N/A
名爵EZS纯电动 2019款 E-Pro版,名爵,东莞,5.25万,14.98万,0.0, 6.80万公里,2019,N/A
红旗H7 2018款 1.8T 公务型,红旗,郑州,8.78万,24.98万,0.0, 4.83万公里,2018,N/A
沃尔沃S60 RECHARGE 2015款 S60L E驱混动 T6智驭版,沃尔沃,汕头,9.38万,50.59万,0.0, 8.80万公里,2015,N/A
奔驰GLK级(进口) 2008款 GLK 300 4MATIC 豪华型,奔驰,成都,6.18万,59.80万,0.0, 11万公里,2008,N/A
沃尔沃S60(进口) 2013款 T5 舒适版,沃尔沃,无锡,4.68万,32.29万,0.0, 12万公里,2013,N/A
自由光 2016款 2.4L 领先智能版,Jeep,合肥,6.29万,23.58万,0.0, 8.76万公里,2016,N/A
奔驰EQC 2020款 350 4MATIC,奔驰,上海,17.58万,49.98万,0.0, 4.50万公里,2020,N/A
唐DM-i 2015款 DM 2.0T 四驱豪华型,比亚迪,深圳,4.68万,25.13万,0.0, 9万公里,2015,N/A
沃尔沃XC90 2011款 2.5T AWD,沃尔沃,廊坊,4.68万,74.30万,0.0, 16.50万公里,2011,N/A
Model X 2016款 90D,特斯拉,成都,30.68万,98.47万,0.0, 4.89万公里,2016,N/A
Model X 2016款 90D,特斯拉,成都,30.68万,98.47万,0.0, 4.89万公里,2016,N/A
揽胜极光 2017款 2.0T SE 智耀版,路虎,南宁,12.38万,45.80万,0.0, 8.30万公里,2017,N/A
大众Eos 2010款 2.0TSI DSG 月夜版,大众,西安,4.98万,46.85万,0.0, 10.10万公里,2010,N/A
凯越 2013款 1.5L 自动尊享型,别克,东莞,2.65万,11.59万,0.0, 7.40万公里,2013,N/A
揽胜极光(进口) 2015款 2.0T 5门耀动版,路虎,温州,11.80万,62.80万,0.0, 7万公里,2015,N/A
捷豹XJ 2016款 XJL 3.0 SC 四驱全景商务版,捷豹,北京,26.80万,98.80万,0.0, 10.40万公里,2016,N/A
赛力斯SF5 2021款 四驱自由远征版,SERES赛力斯,福州,11.30万,25.98万,0.0, 2.50万公里,2021,N/A
途观 2016款 280TSI 自动两驱丝绸之路舒适版,大众,东莞,6.88万,22.08万,0.0, 5万公里,2016,N/A
宝马i3(进口) 2015款 时尚型,宝马,上海,7.80万,41.68万,0.0, 5.80万公里,2015,N/A
科帕奇 2015款 2.4L 四驱旗舰版 7座,雪佛兰,兰州,3.98万,20.99万,0.0, 13.28万公里,2015,N/A
宝马X6 2012款 xDrive35i,宝马,郑州,11.20万,106.30万,0.0, 11.70万公里,2012,N/A
奔驰M级 2010款 ML 300 4MATIC,奔驰,成都,8.18万,77.80万,0.0, 14万公里,2010,N/A
奔驰EQC 2021款 EQC 400 4MATIC,奔驰,无锡,22.90万,57.98万,0.0, 1.80万公里,2021,N/A
领克01 PHEV 2019款 1.5T 劲Pro 国VI,领克,许昌,9.18万,25.98万,0.0, 5.50万公里,2019,N/A
宝马2系旅行车 2019款 218i 领先型,宝马,合肥,8.49万,23.98万,0.0, 5.77万公里,2019,N/A
DS 6 2014款 1.6T 豪华版THP160,DS,深圳,5.28万,22.99万,0.0, 7.20万公里,2014,N/A
宝马1系(进口) 2013款 改款 116i 都市型,宝马,南京,5.28万,28.20万,0.0, 7万公里,2013,N/A
宝马X1 2013款 sDrive20i 运动设计套装,宝马,西安,5.80万,38.60万,0.0, 13.50万公里,2013,N/A
发现神行 2019款 240PS SE版 国VI,路虎,合肥,15.68万,39.48万,0.0, 3.58万公里,2019,N/A
奥迪Q7 2013款 35 TFSI 舒适型,奥迪,东莞,10.36万,95.50万,0.0, 18万公里,2013,N/A
途锐 2011款 3.0TSI 豪华型,大众,沈阳,.,.,0.0, .,2011,N/A
林肯MKC 2017款 2.0T 两驱尊享版,林肯,庆,.,.,0.0, .,2017,N/A
奔腾X80 2015款 2.0L 自动豪华型,奔腾,,.,.,0.0, .,2015,N/A
英朗 2019款 18T 自动互联精英型 国VI,别克,,.,.,0.0, .,2019,N/A
沃尔沃S60(进口) 2012款 T5 智尊版,沃尔沃,沈阳,.,.,0.0, .,2012,N/A
奔驰EQC 2020款 350 4MATIC,奔驰,,.,.,0.0, .,2020,N/A
高合HiPhi X 2021款 旗舰版 6座,高合,,.,.,0.0, .,2021,N/A
发现运动版PHEV 2022款 P300e 性能科技版,路虎,沈阳,.,.,0.0, .,2022,N/A
标致408 2013款 2.0L 自动尊贵版,标致,苏州,.,.,0.0, ,2013,N/A
奥迪A5 2014款 Coupe 45 TFSI,奥迪,沈阳,.,.,0.0, .,2014,N/A
昂科拉GX 2020款 20T CVT两驱豪华型,别克,襄阳,.,.,0.0, .,2020,N/A
传祺GS4 PHEV 2019款 1.5L 智享型,广汽传祺,广州,.,.,0.0, ,2019,N/A
雪铁龙C5 2013款 2.3L 自动尊驭型,雪铁龙,合肥,.,.,0.0, .,2013,N/A
奥迪A4L 2013款 35 TFSI 自动舒适型,奥迪,苏州,.,.,0.0, ,2013,N/A
宝马iX3 2021款 创领型,宝马,庆,.,.,0.0, .,2021,N/A
胜达 2017款 2.4L 自动两驱智能型 5座,现代,郑州,.,.,0.0, .,2017,N/A
Model 3(进口) 2019款 长续航后驱版,特斯拉,北京,.,.,0.0, .,2019,N/A
奥迪Q7 2014款 35 TFSI 专享型,奥迪,莞,.,.,0.0, .,2014,N/A
微蓝6 2020款 互联时尚型 PLUS,别克,,.,.,0.0, .,2020,N/A
微蓝7 2020款 652E 互联智慧型,别克,,.,.,0.0, .,2020,N/A
微蓝7 2020款 652E 互联智慧型,别克,,.,.,0.0, .,2020,N/A
指南者(进口) 2013款 2.0L 两驱运动版,Jeep,春,.,.,0.0, .,2013,N/A
奥迪Q5 2011款 2.0TFSI 舒适型,奥迪,庆,.,.,0.0, .,2011,N/A
英朗 2019款 18T 自动互联精英型 国VI,别克,,.,.,0.0, .,2019,N/A
蔚来ES6 2020款 610KM 性能版,蔚来,佛,.,.,0.0, .,2020,N/A
奥迪Q7 2012款 3.0 TFSI 技术型(200kW),奥迪,南京,.,.,0.0, .,2012,N/A
奔驰EQC 2020款 350 4MATIC,奔驰,庆,.,.,0.0, .,2020,N/A
哈弗H6 2015款 升级版 1.5T 手动两驱尊贵型,哈弗,河源,.,.,0.0, ,2015,N/A
大7 MPV 2016款 2.0T 豪华型,纳智捷,深圳,.,.,0.0, .,2016,N/A
菲翔 2012款 1.4T 自动悦享版,菲亚特,,.,.,0.0, .,2012,N/A
比亚迪e5 2017款 300 e享型,比亚迪,潍坊,.,.,0.0, .,2017,N/A
高合HiPhi X 2021款 旗舰版 6座,高合,杭州,.,.,0.0, .,2021,N/A
沃尔沃S60 2016款 S60L T5 智驭版,沃尔沃,,.,.,0.0, .,2016,N/A
索纳塔八 2011款 2.4L 自动顶级版,现代,深圳,.,.,0.0, ,2011,N/A
标致408 2013款 2.0L 手动舒适版,标致,沈阳,.,.,0.0, .,2013,N/A
沃尔沃XC60 2017款 T5 智行升级版,沃尔沃,南京,.,.,0.0, ,2017,N/A
Panamera 2010款 Panamera 3.6L,保时捷,,.,.,0.0, .,2010,N/A
宝沃BX7 2016款 28T 四驱旗舰版 5座,宝沃,濮阳,.,.,0.0, .,2016,N/A
奥迪Q7 2014款 35 TFSI 进取型,奥迪,深圳,.,.,0.0, .,2014,N/A
揽胜极光(进口) 2015款 2.0T 5门耀动版,路虎,广州,.,.,0.0, .,2015,N/A
蔚来EC6 2020款 615KM 性能版,蔚来,佛山,17.18万,47.60万,0.0, 4.30万公里,2020,N/A
英朗 2019款 18T 自动互联旗舰型 国VI,别克,西安,5.19万,14.39万,0.0, 5.08万公里,2019,N/A
英朗 2013款 GT 1.6L 自动舒适版,别克,舟山,2.28万,14.77万,0.0, 10万公里,2013,N/A
自由光 2016款 2.4L 领先版,Jeep,合肥,6.39万,22.98万,0.0, 8.73万公里,2016,N/A
奥迪Q7 2014款 35 TFSI 运动型,奥迪,上海,13.88万,89.78万,0.0, 16.90万公里,2014,N/A
秦Pro DM 2018款 1.5TI 自动智联锐耀型,比亚迪,深圳,6.38万,17.69万,0.0, 7.10万公里,2018,N/A
Model S 2016款 60,特斯拉,北京,19.80万,70.89万,0.0, 7.50万公里,2016,N/A
途锐 2011款 3.0TSI 舒适型,大众,成都,8.98万,79.00万,0.0, 12.50万公里,2011,N/A
奥迪Q7 2014款 35 TFSI 越野型,奥迪,武汉,14.98万,97.18万,0.0, 11.30万公里,2014,N/A
MINI 2011款 1.6L ONE,MINI,苏州,4.40万,22.50万,0.0, 8.50万公里,2011,N/A
英朗 2013款 XT 1.6L 自动时尚版,别克,成都,2.98万,14.99万,0.0, 7.18万公里,2013,N/A
奔驰R级 2011款 R 300 L 商务型,奔驰,佛山,9.50万,59.80万,0.0, 12万公里,2011,N/A
凯迪拉克XTS 2017款 28T 精英型,凯迪拉克,广州,10.38万,36.99万,0.0, 8.30万公里,2017,N/A
哈弗H6 2016款 升级版 1.5T 手动两驱超值型,哈弗,东莞,2.88万,8.88万,0.0, 4.20万公里,2016,N/A
捷豹XFL 2017款 XFL 2.0T 240PS 豪华版,捷豹,武汉,14.68万,45.60万,0.0, 4.60万公里,2017,N/A
福克斯 2017款 两厢 EcoBoost 125 自动超能风尚型智行版,福特,潍坊,3.98万,14.18万,0.0, 7万公里,2017,N/A
宝马X3(进口) 2013款 xDrive20i 豪华型,宝马,重庆,9.90万,49.90万,0.0, 8.70万公里,2013,N/A
哈弗H6 2015款 升级版 1.5T 手动两驱精英型,哈弗,西安,2.19万,10.98万,0.0, 13.78万公里,2015,N/A
神行者2 2014款 2.0T Si4 SE汽油版,路虎,成都,8.58万,53.80万,0.0, 12.50万公里,2014,N/A
沃尔沃V40 2014款 2.0T 智雅版,沃尔沃,无锡,5.58万,27.99万,0.0, 8万公里,2014,N/A
林肯MKC 2017款 2.0T 两驱尊享版,林肯,重庆,9.38万,33.18万,0.0, 11万公里,2017,N/A
捷豹XFL 2018款 XFL 2.0T 250PS 尊享版,捷豹,长沙,13.88万,49.48万,0.0, 11万公里,2018,N/A
揽胜极光 2017款 2.0T PURE 风尚版,路虎,合肥,12.87万,39.80万,0.0, 4.92万公里,2017,N/A
宝马5系GT 2017款 528i 领先型,宝马,西安,19.78万,70.10万,0.0, 10.14万公里,2017,N/A
传祺GS5 2014款 2.0L 手动两驱周年增值版,广汽传祺,赣州,2.80万,13.98万,0.0, 9.50万公里,2014,N/A
君威 2012款 2.0L 豪华版,别克,大连,4.08万,20.39万,0.0, 5.60万公里,2012,N/A
